asset,exchange,timestamp,open,high,low,close,volume
TCS,NSE,2026-07-06 08:45:00+00:00,2053.6,2056.5,2053.0,2054.2,79903
TCS,NSE,2026-07-06 09:00:00+00:00,2054.2,2055.3,2051.6,2051.6,74543
TCS,NSE,2026-07-06 09:15:00+00:00,2051.5,2059.4,2050.6,2057.2,136475
TCS,NSE,2026-07-06 09:30:00+00:00,2057.5,2059.4,2054.6,2058.5,299619
TCS,NSE,2026-07-06 09:45:00+00:00,2058.4,2059.8,2056.8,2059.0,350790
TCS,NSE,2026-07-07 03:45:00+00:00,2050.0,2084.8,2049.0,2073.9,429331
TCS,NSE,2026-07-07 04:00:00+00:00,2073.2,2083.8,2067.7,2080.3,179261
TCS,NSE,2026-07-07 04:15:00+00:00,2080.3,2093.9,2078.9,2093.6,297635
TCS,NSE,2026-07-07 04:30:00+00:00,2093.5,2106.9,2093.0,2104.3,379419
TCS,NSE,2026-07-07 04:45:00+00:00,2104.3,2122.7,2102.1,2112.0,556249
TCS,NSE,2026-07-07 05:00:00+00:00,2112.0,2112.3,2097.6,2098.8,206564
TCS,NSE,2026-07-07 05:15:00+00:00,2098.8,2103.2,2096.1,2099.5,109561
TCS,NSE,2026-07-07 05:30:00+00:00,2099.3,2113.9,2099.0,2113.0,139013
TCS,NSE,2026-07-07 05:45:00+00:00,2113.3,2116.3,2103.7,2106.5,136784
TCS,NSE,2026-07-07 06:00:00+00:00,2106.5,2114.0,2104.4,2110.9,131910
TCS,NSE,2026-07-07 06:15:00+00:00,2110.9,2113.5,2106.6,2110.4,110661
TCS,NSE,2026-07-07 06:30:00+00:00,2110.3,2112.1,2102.4,2103.1,99258
TCS,NSE,2026-07-07 06:45:00+00:00,2103.2,2107.0,2100.3,2100.6,174229
TCS,NSE,2026-07-07 07:00:00+00:00,2100.5,2102.3,2096.0,2098.0,202248
TCS,NSE,2026-07-07 07:15:00+00:00,2098.0,2104.3,2095.4,2098.2,178248
TCS,NSE,2026-07-07 07:30:00+00:00,2098.0,2100.0,2095.8,2097.2,67578
TCS,NSE,2026-07-07 07:45:00+00:00,2097.7,2098.0,2093.8,2095.7,65021
TCS,NSE,2026-07-07 08:00:00+00:00,2095.7,2097.8,2093.3,2096.5,125459
TCS,NSE,2026-07-07 08:15:00+00:00,2096.9,2104.8,2096.0,2103.4,92983
TCS,NSE,2026-07-07 08:30:00+00:00,2103.4,2111.0,2100.4,2108.9,138929
TCS,NSE,2026-07-07 08:45:00+00:00,2108.9,2110.8,2102.9,2104.0,148156
TCS,NSE,2026-07-07 09:00:00+00:00,2104.0,2105.5,2098.2,2103.1,111974
TCS,NSE,2026-07-07 09:15:00+00:00,2102.2,2103.5,2099.2,2100.2,94597
TCS,NSE,2026-07-07 09:30:00+00:00,2100.2,2100.6,2094.1,2096.8,286160
TCS,NSE,2026-07-07 09:45:00+00:00,2096.8,2097.6,2094.0,2095.9,307201
TCS,NSE,2026-07-08 03:45:00+00:00,2094.0,2109.7,2086.7,2098.9,433159
TCS,NSE,2026-07-08 04:00:00+00:00,2099.0,2099.0,2081.0,2082.9,219369
TCS,NSE,2026-07-08 04:15:00+00:00,2082.9,2088.0,2078.5,2085.8,193838
TCS,NSE,2026-07-08 04:30:00+00:00,2085.8,2089.9,2080.1,2083.0,79250
TCS,NSE,2026-07-08 04:45:00+00:00,2084.0,2084.1,2074.0,2080.0,113094
TCS,NSE,2026-07-08 05:00:00+00:00,2080.8,2090.0,2078.0,2085.4,108832
TCS,NSE,2026-07-08 05:15:00+00:00,2086.2,2096.8,2083.3,2092.3,125403
TCS,NSE,2026-07-08 05:30:00+00:00,2092.3,2093.5,2084.8,2092.7,110528
TCS,NSE,2026-07-08 05:45:00+00:00,2092.7,2104.0,2092.7,2096.9,168037
TCS,NSE,2026-07-08 06:00:00+00:00,2097.0,2097.5,2089.7,2089.9,148135
TCS,NSE,2026-07-08 06:15:00+00:00,2090.7,2091.8,2087.1,2090.5,55999
TCS,NSE,2026-07-08 06:30:00+00:00,2090.4,2090.8,2084.3,2085.7,52512
TCS,NSE,2026-07-08 06:45:00+00:00,2085.7,2088.1,2084.0,2084.0,47701
TCS,NSE,2026-07-08 07:00:00+00:00,2084.1,2084.3,2080.0,2082.8,62576
TCS,NSE,2026-07-08 07:15:00+00:00,2082.7,2083.7,2080.0,2080.2,74771
TCS,NSE,2026-07-08 07:30:00+00:00,2080.2,2082.2,2077.0,2078.7,101966
TCS,NSE,2026-07-08 07:45:00+00:00,2079.2,2083.0,2078.1,2080.1,57539
TCS,NSE,2026-07-08 08:00:00+00:00,2080.1,2082.2,2078.7,2081.2,42593
TCS,NSE,2026-07-08 08:15:00+00:00,2081.4,2081.7,2070.0,2070.0,144797
TCS,NSE,2026-07-08 08:30:00+00:00,2070.4,2072.8,2060.3,2062.2,127702
TCS,NSE,2026-07-08 08:45:00+00:00,2062.2,2066.9,2057.0,2057.6,126598
TCS,NSE,2026-07-08 09:00:00+00:00,2058.2,2060.8,2055.0,2056.4,134725
TCS,NSE,2026-07-08 09:15:00+00:00,2057.3,2058.9,2050.5,2051.7,131184
TCS,NSE,2026-07-08 09:30:00+00:00,2051.3,2062.3,2048.8,2062.2,367513
TCS,NSE,2026-07-08 09:45:00+00:00,2062.1,2064.3,2055.2,2059.6,437183
TCS,NSE,2026-07-09 03:45:00+00:00,2057.5,2065.0,2016.0,2027.0,497773
TCS,NSE,2026-07-09 04:00:00+00:00,2027.3,2040.0,2026.0,2038.2,230773
TCS,NSE,2026-07-09 04:15:00+00:00,2038.4,2039.0,2031.0,2035.5,135526
TCS,NSE,2026-07-09 04:30:00+00:00,2035.5,2037.0,2030.5,2032.5,114115
TCS,NSE,2026-07-09 04:45:00+00:00,2032.6,2037.5,2028.8,2037.0,104152
TCS,NSE,2026-07-09 05:00:00+00:00,2037.0,2046.0,2035.7,2039.5,169032
TCS,NSE,2026-07-09 05:15:00+00:00,2039.5,2039.9,2031.0,2034.1,85620
TCS,NSE,2026-07-09 05:30:00+00:00,2035.1,2036.0,2030.4,2033.0,91456
TCS,NSE,2026-07-09 05:45:00+00:00,2033.0,2036.5,2032.0,2035.1,68062
TCS,NSE,2026-07-09 06:00:00+00:00,2035.4,2041.9,2033.5,2041.0,108174
TCS,NSE,2026-07-09 06:15:00+00:00,2041.0,2049.0,2039.2,2045.3,137719
TCS,NSE,2026-07-09 06:30:00+00:00,2046.0,2050.0,2043.0,2045.3,103363
TCS,NSE,2026-07-09 06:45:00+00:00,2044.9,2052.7,2043.4,2047.2,134695
TCS,NSE,2026-07-09 07:00:00+00:00,2047.2,2050.0,2042.1,2045.0,80824
TCS,NSE,2026-07-09 07:15:00+00:00,2045.0,2059.2,2044.0,2051.6,171351
TCS,NSE,2026-07-09 07:30:00+00:00,2051.6,2055.2,2049.7,2051.3,78098
TCS,NSE,2026-07-09 07:45:00+00:00,2051.0,2053.3,2046.6,2049.6,147984
TCS,NSE,2026-07-09 08:00:00+00:00,2049.6,2054.9,2048.4,2051.5,70644
TCS,NSE,2026-07-09 08:15:00+00:00,2051.4,2053.0,2048.0,2051.2,93397
TCS,NSE,2026-07-09 08:30:00+00:00,2051.2,2056.8,2049.0,2054.9,155671
TCS,NSE,2026-07-09 08:45:00+00:00,2054.9,2057.9,2050.0,2053.9,148998
TCS,NSE,2026-07-09 09:00:00+00:00,2054.0,2058.8,2051.4,2054.1,120115
TCS,NSE,2026-07-09 09:15:00+00:00,2054.1,2059.9,2053.5,2059.0,101178
TCS,NSE,2026-07-09 09:30:00+00:00,2059.4,2059.4,2042.8,2044.5,362060
TCS,NSE,2026-07-09 09:45:00+00:00,2044.6,2063.0,2044.1,2059.0,280004
TCS,NSE,2026-07-10 03:45:00+00:00,2105.2,2133.3,2083.4,2088.0,2069111
TCS,NSE,2026-07-10 04:00:00+00:00,2088.3,2094.2,2072.0,2083.3,815827
TCS,NSE,2026-07-10 04:15:00+00:00,2084.0,2088.8,2074.0,2085.8,346991
TCS,NSE,2026-07-10 04:30:00+00:00,2085.9,2096.2,2084.0,2091.8,287184
TCS,NSE,2026-07-10 04:45:00+00:00,2091.8,2093.0,2081.0,2084.1,173672
TCS,NSE,2026-07-10 05:00:00+00:00,2084.7,2084.7,2076.0,2080.0,211105
TCS,NSE,2026-07-10 05:15:00+00:00,2080.1,2080.1,2068.6,2072.2,281667
TCS,NSE,2026-07-10 05:30:00+00:00,2072.3,2074.8,2070.0,2070.4,144982
TCS,NSE,2026-07-10 05:45:00+00:00,2070.5,2076.0,2068.8,2071.9,127983
TCS,NSE,2026-07-10 06:00:00+00:00,2072.0,2077.2,2070.1,2074.0,88159
TCS,NSE,2026-07-10 06:15:00+00:00,2074.0,2074.6,2065.3,2066.1,172998
TCS,NSE,2026-07-10 06:30:00+00:00,2066.3,2072.9,2066.0,2072.0,107914
TCS,NSE,2026-07-10 06:45:00+00:00,2072.1,2078.0,2071.3,2077.1,116278
TCS,NSE,2026-07-10 07:00:00+00:00,2077.4,2078.5,2072.5,2074.1,82222
TCS,NSE,2026-07-10 07:15:00+00:00,2074.3,2076.2,2071.2,2073.2,80292
TCS,NSE,2026-07-10 07:30:00+00:00,2074.0,2079.5,2072.2,2076.7,106646
TCS,NSE,2026-07-10 07:45:00+00:00,2076.7,2078.0,2072.2,2075.9,75478
TCS,NSE,2026-07-10 08:00:00+00:00,2075.8,2079.0,2075.4,2076.8,58570
TCS,NSE,2026-07-10 08:15:00+00:00,2076.8,2078.5,2073.3,2074.0,87510
TCS,NSE,2026-07-10 08:30:00+00:00,2073.3,2074.9,2068.3,2068.5,108209
TCS,NSE,2026-07-10 08:45:00+00:00,2068.7,2075.9,2068.5,2074.6,109536
TCS,NSE,2026-07-10 09:00:00+00:00,2074.6,2074.8,2070.2,2071.4,83456
TCS,NSE,2026-07-10 09:15:00+00:00,2071.4,2073.0,2068.0,2070.0,116369
TCS,NSE,2026-07-10 09:30:00+00:00,2069.8,2074.3,2066.0,2072.1,327220
TCS,NSE,2026-07-10 09:45:00+00:00,2072.1,2072.1,2064.6,2068.0,532260
TCS,NSE,2026-07-13 03:45:00+00:00,2075.0,2109.0,2065.1,2097.0,842941
TCS,NSE,2026-07-13 04:00:00+00:00,2097.0,2116.4,2090.2,2113.3,534513
TCS,NSE,2026-07-13 04:15:00+00:00,2114.1,2129.0,2111.5,2120.4,734354
TCS,NSE,2026-07-13 04:30:00+00:00,2121.0,2125.5,2117.4,2120.9,221400
TCS,NSE,2026-07-13 04:45:00+00:00,2121.2,2126.0,2116.0,2125.0,215612
TCS,NSE,2026-07-13 05:00:00+00:00,2125.1,2127.7,2123.3,2127.0,349080
TCS,NSE,2026-07-13 05:15:00+00:00,2126.8,2143.2,2126.0,2135.0,533233
TCS,NSE,2026-07-13 05:30:00+00:00,2135.0,2149.4,2133.5,2147.7,557467
TCS,NSE,2026-07-13 05:45:00+00:00,2148.5,2159.5,2146.2,2158.9,482272
TCS,NSE,2026-07-13 06:00:00+00:00,2158.5,2167.6,2157.2,2160.8,599220
TCS,NSE,2026-07-13 06:15:00+00:00,2160.5,2199.9,2160.5,2187.5,1145532
TCS,NSE,2026-07-13 06:30:00+00:00,2187.8,2198.3,2181.7,2193.0,1004074
TCS,NSE,2026-07-13 06:45:00+00:00,2193.3,2195.0,2181.7,2184.6,514052
TCS,NSE,2026-07-13 07:00:00+00:00,2184.6,2202.0,2183.5,2193.0,681839
TCS,NSE,2026-07-13 07:15:00+00:00,2193.2,2204.9,2192.0,2197.9,746993
TCS,NSE,2026-07-13 07:30:00+00:00,2197.4,2200.3,2194.1,2195.7,265896
TCS,NSE,2026-07-13 07:45:00+00:00,2195.6,2195.7,2185.0,2185.8,386212
TCS,NSE,2026-07-13 08:00:00+00:00,2185.0,2188.9,2182.4,2184.8,380149
TCS,NSE,2026-07-13 08:15:00+00:00,2184.0,2185.5,2178.1,2181.0,253536
TCS,NSE,2026-07-13 08:30:00+00:00,2180.6,2186.4,2179.1,2181.2,300604
TCS,NSE,2026-07-13 08:45:00+00:00,2181.0,2184.4,2179.5,2181.0,211728
TCS,NSE,2026-07-13 09:00:00+00:00,2181.6,2185.8,2179.8,2184.9,202100
TCS,NSE,2026-07-13 09:15:00+00:00,2184.6,2189.0,2181.9,2184.5,328353
TCS,NSE,2026-07-13 09:30:00+00:00,2184.4,2184.4,2180.1,2181.1,349052
TCS,NSE,2026-07-13 09:45:00+00:00,2181.0,2184.8,2180.3,2182.9,541334
TCS,NSE,2026-07-14 03:45:00+00:00,2182.9,2228.0,2179.0,2226.0,1546646
TCS,NSE,2026-07-14 04:00:00+00:00,2225.6,2225.9,2201.0,2201.3,705637
TCS,NSE,2026-07-14 04:15:00+00:00,2201.8,2207.0,2193.6,2199.6,384422
TCS,NSE,2026-07-14 04:30:00+00:00,2200.0,2200.9,2192.4,2192.4,255292
TCS,NSE,2026-07-14 04:45:00+00:00,2192.8,2211.6,2187.3,2210.8,480810
TCS,NSE,2026-07-14 05:00:00+00:00,2210.0,2214.2,2196.8,2198.3,711400
TCS,NSE,2026-07-14 05:15:00+00:00,2198.2,2203.1,2192.8,2200.5,242941
TCS,NSE,2026-07-14 05:30:00+00:00,2200.9,2204.5,2197.7,2202.1,199648
TCS,NSE,2026-07-14 05:45:00+00:00,2202.1,2202.5,2196.1,2198.8,194291
TCS,NSE,2026-07-14 06:00:00+00:00,2198.8,2200.9,2195.1,2199.8,208967
TCS,NSE,2026-07-14 06:15:00+00:00,2199.8,2201.3,2190.0,2196.3,308649
TCS,NSE,2026-07-14 06:30:00+00:00,2196.2,2198.0,2182.2,2182.2,262479
TCS,NSE,2026-07-14 06:45:00+00:00,2182.7,2189.5,2182.0,2187.5,151413
TCS,NSE,2026-07-14 07:00:00+00:00,2187.9,2189.6,2183.3,2186.2,154811
TCS,NSE,2026-07-14 07:15:00+00:00,2186.2,2192.4,2185.0,2189.1,204973
TCS,NSE,2026-07-14 07:30:00+00:00,2189.2,2191.0,2185.0,2186.3,167698
TCS,NSE,2026-07-14 07:45:00+00:00,2186.3,2192.4,2185.1,2191.9,234518
TCS,NSE,2026-07-14 08:00:00+00:00,2192.0,2192.1,2189.0,2192.0,159528
TCS,NSE,2026-07-14 08:15:00+00:00,2192.0,2196.0,2190.7,2194.1,200191
TCS,NSE,2026-07-14 08:30:00+00:00,2194.2,2198.4,2189.4,2197.8,371529
TCS,NSE,2026-07-14 08:45:00+00:00,2197.9,2202.1,2195.2,2196.2,396933
TCS,NSE,2026-07-14 09:00:00+00:00,2196.2,2204.4,2195.5,2198.2,260046
TCS,NSE,2026-07-14 09:15:00+00:00,2198.2,2201.0,2193.7,2196.4,333799
TCS,NSE,2026-07-14 09:30:00+00:00,2196.3,2202.8,2192.6,2200.2,708697
TCS,NSE,2026-07-14 09:45:00+00:00,2200.3,2205.1,2195.0,2197.0,699611
TCS,NSE,2026-07-15 03:45:00+00:00,2174.1,2185.0,2145.4,2180.9,743273
TCS,NSE,2026-07-15 04:00:00+00:00,2180.9,2187.0,2165.7,2172.9,534702
TCS,NSE,2026-07-15 04:15:00+00:00,2173.2,2178.0,2170.4,2175.0,130634
TCS,NSE,2026-07-15 04:30:00+00:00,2174.9,2198.8,2173.0,2197.5,290339
TCS,NSE,2026-07-15 04:45:00+00:00,2197.5,2202.9,2190.0,2193.6,350966
TCS,NSE,2026-07-15 05:00:00+00:00,2193.6,2194.4,2180.1,2189.3,195227
TCS,NSE,2026-07-15 05:15:00+00:00,2189.3,2192.1,2182.5,2184.9,114250
TCS,NSE,2026-07-15 05:30:00+00:00,2184.8,2189.0,2182.2,2183.3,76560
TCS,NSE,2026-07-15 05:45:00+00:00,2183.5,2191.2,2183.3,2188.4,87784
TCS,NSE,2026-07-15 06:00:00+00:00,2188.4,2195.3,2187.5,2191.4,150151
TCS,NSE,2026-07-15 06:15:00+00:00,2191.4,2191.9,2186.2,2190.0,89717
TCS,NSE,2026-07-15 06:30:00+00:00,2189.7,2192.9,2188.6,2191.0,73357
TCS,NSE,2026-07-15 06:45:00+00:00,2191.0,2192.8,2189.1,2191.3,195839
TCS,NSE,2026-07-15 07:00:00+00:00,2191.8,2192.9,2187.5,2192.0,238994
TCS,NSE,2026-07-15 07:15:00+00:00,2191.9,2192.6,2173.6,2180.0,257333
TCS,NSE,2026-07-15 07:30:00+00:00,2179.9,2185.0,2177.5,2185.0,119753
TCS,NSE,2026-07-15 07:45:00+00:00,2185.0,2188.6,2184.2,2187.0,82565
TCS,NSE,2026-07-15 08:00:00+00:00,2187.1,2189.6,2184.6,2188.0,75856
TCS,NSE,2026-07-15 08:15:00+00:00,2188.0,2196.8,2182.2,2195.9,181094
